gamma (fraction of the demand of load that can be curtailed) 1
Pi (investment budget) 100e6
Sigma (weighting factor) 9.08
Sbase: 100 MW
param: vAng:= 0.6																		
;
																		
param:	candidate	branch_fbus		branch_tbus	branch_x	branch_scpt	Fmax	IC	max_lines	angmin		angmax
971		640		949		0.00598		0.01503		-66.534		0.00332		130.2		130.2		130.2		0		0		1		0		0		130.2		546.84
972		641		736		0.04111		0.07965		-12.555		0.00866		129.7		129.7		129.7		0		0		1		0		0		129.7		1855.06
973		650		643		0.00509		0.0123		-81.301		0.00065		102.2		102.2		102.2		0		0		1		0		0		102.2		429.24
974		938		644		0.02211		0.05671		-17.634		0.0013		89		89		89		0		0		1		0		0		89		373.8
975		673		646		0.0033		0.00945		-105.82		0.0012		145.7		145.7		145.7		0		0		1		0		0		145.7		611.94
976		646		689		0.00677		0.01806		-55.371		0.00507		106		106		106		0		0		1		0		0		106		1441.45
977		647		649		0.00968		0.01782		-56.117		0.00065		105.6		105.6		105.6		0		0		1		0		0		105.6		1441.08
978		678		647		0.00415		0.01042		-95.969		0.00051		98.8		98.8		98.8		0		0		1		0		0		98.8		414.96
979		647		905		0.02629		0.05525		-18.1		0.00395		116.4		116.4		116.4		0		0		1		0		0		116.4		1543.57
980		648		1148		0.0095		0.02993		-33.411		0.00758		121.1		121.1		121.1		0		0		1		0		0		121.1		508.62
981		651		649		0.00475		0.01504		-66.489		0.00092		98.8		98.8		98.8		0		0		1		0		0		98.8		414.96
982		651		668		0.00233		0.0063		-158.73		0.00064		93.3		93.3		93.3		0		0		1		0		0		93.3		391.86
983		652		679		0.00687		0.01333		-75.019		0.00075		129.8		129.8		129.8		0		0		1		0		0		129.8		567.94
984		689		652		0.00122		0.00298		-335.57		0.00016		106.6		106.6		106.6		0		0		1		0		0		106.6		447.72
985		653		654		0.00622		0.01505		-66.445		0.00068		108.7		108.7		108.7		0		0		1		0		0		108.7		456.54
986		677		653		0.00303		0.00835		-119.76		0.00048		180		180		180		0		0		1		0		0		180		756
987		654		662		0.00724		0.01824		-54.825		0.00171		110.6		110.6		110.6		0		0		1		0		0		110.6		464.52
988		654		917		0.00633		0.01751		-57.11		0.0011		142		142		142		0		0		1		0		0		142		621.32
989		656		655		0.00221		0.06068		-16.48		0		309		309		309		1		0		1		0		0		309		1297.8
990		655		916		0.00276		0.01826		-54.765		0.00631		314.5		314.5		314.5		0		0		1		0		0		314.5		1712.35
991		655		1337		0.00443		0.03132		-31.928		0.01065		337.8		337.8		337.8		0		0		1		0		0		675.6		3880.05
992		656		669		0.00561		0.0107		-93.458		0.00279		111.3		111.3		111.3		0		0		1		0		0		111.3		467.46
993		656		687		0.00306		0.00798		-125.313		0.00089		150.4		150.4		150.4		0		0		1		0		0		150.4		631.68
994		657		666		0.01313		0.03083		-32.436		0.00931		137.8		137.8		137.8		0		0		1		0		0		137.8		1636.72
995		657		679		0.00099		0.00272		-367.647		0.00301		136.7		136.7		136.7		0		0		1		0		0		136.7		574.14
996		658		659		0.00546		0.0157		-63.694		0.00059		130		130		130		0		0		1		0		0		130		546
997		660		658		0.00723		0.01862		-53.706		0.00065		110.1		110.1		110.1		0		0		1		0		0		110.1		462.42
998		658		923		0.02196		0.05518		-18.123		0.00811		152.1		152.1		152.1		0		0		1		0		0		152.1		15030.4
999		680		659		0.0087		0.01562		-64.02		0.00081		119.3		119.3		119.3		0		0		1		0		0		119.3		501.06
1000		659		1141		0.00404		0.01169		-85.543		0.00271		106.6		106.6		106.6		0		0		1		0		0		106.6		447.72
1001		660		684		0.00918		0.02061		-48.52		0.00639		111.4		111.4		111.4		0		0		1		0		0		111.4		1473.33
1002		661		952		0.02928		0.06168		-16.213		0.00216		131.9		131.9		131.9		0		0		1		0		0		131.9		1554.63
1003		662		678		0.00327		0.00758		-131.926		0.00043		109.2		109.2		109.2		0		0		1		0		0		109.2		458.64
1004		663		945		0.03807		0.1033		-9.681		0.01083		118.7		118.7		118.7		0		0		1		0		0		118.7		1612.27
1005		667		664		0.00372		0.01036		-96.525		0.00048		105.8		105.8		105.8		0		0		1		0		0		105.8		444.36
1006		664		670		0.00646		0.01841		-54.318		0.00267		120.1		120.1		120.1		0		0		1		0		0		120.1		504.42
1007		665		731		0.02833		0.08239		-12.137		0.00417		127.5		127.5		127.5		0		0		1		0		0		127.5		535.5
1008		1140		666		0.0354		0.07478		-13.373		0.00458		142.4		142.4		142.4		0		0		1		0		0		142.4		598.08
1009		671		946		0.00933		0.02526		-39.588		0.00303		109.8		109.8		109.8		0		0		1		0		0		109.8		1519.04
1010		674		675		0.00285		0.00778		-128.535		0.00066		144.5		144.5		144.5		0		0		1		0		0		144.5		606.9
1011		676		674		0.0054		0.0135		-74.074		0.00078		139.4		139.4		139.4		0		0		1		0		0		139.4		585.48
1012		674		683		0.00517		0.01119		-89.366		0.00757		137		137		137		0		0		1		0		0		137		575.4
1013		675		686		0.00357		0.00944		-105.932		0.00183		147.3		147.3		147.3		0		0		1		0		0		147.3		618.66
1014		679		680		0.00582		0.00999		-100.1		0.00028		126.3		126.3		126.3		0		0		1		0		0		126.3		530.46
1015		918		682		0.01468		0.02744		-36.443		0.00141		107.7		107.7		107.7		0		0		1		0		0		107.7		452.34
1016		682		1164		0.00405		0.00925		-108.108		0.00208		106.8		106.8		106.8		0		0		1		0		0		106.8		1442.2
1017		683		1164		0.00755		0.0149		-67.114		0.00149		135.1		135.1		135.1		0		0		1		0		0		135.1		567.42
1018		687		686		0.00338		0.00801		-124.844		0.00039		148.9		148.9		148.9		0		0		1		0		0		148.9		625.38
1019		690		794		0.00672		0.01285		-77.821		0.00103		126.5		126.5		126.5		0		0		1		0		0		126.5		531.3
1020		690		795		0.00353		0.01013		-98.717		0.00043		112.6		112.6		112.6		0		0		1		0		0		112.6		472.92
1021		691		707		0.00307		0.0076		-131.579		0.00261		138.5		138.5		138.5		0		0		1		0		0		138.5		581.7
1022		709		691		0.00717		0.0169		-59.172		0.00161		126.7		126.7		126.7		0		0		1		0		0		126.7		532.14
1023		692		704		0.0093		0.02963		-33.75		0.00085		138.8		138.8		138.8		0		0		1		0		0		138.8		582.96
1024		693		702		0.00602		0.01624		-61.576		0.00021		117.6		117.6		117.6		0		0		1		0		0		117.6		493.92
1025		693		705		0.00751		0.01821		-54.915		0.00569		110.8		110.8		110.8		0		0		1		0		0		110.8		465.36
1026		693		1012		0.01469		0.03472		-28.802		0.00235		126.4		126.4		126.4		0		0		1		0		0		126.4		530.88
1027		694		706		0.01013		0.02955		-33.841		0.00158		123.7		123.7		123.7		0		0		1		0		0		123.7		519.54
1028		694		787		0.01616		0.03788		-26.399		0.00853		110		110		110		0		0		1		0		0		110		1529.13
1029		696		695		0.00194		0.05765		-17.346		0		245.8		245.8		245.8		1		0		1		0		0		245.8		1032.36
1030		710		695		0.0015		0.00941		-106.27		0.00378		269.4		269.4		269.4		0		0		1		0		0		269.4		1131.48
1031		706		696		0.01119		0.02952		-33.875		0.0009		119.2		119.2		119.2		0		0		1		0		0		119.2		500.64
1032		696		709		0.00859		0.02219		-45.065		0.0009		160.2		160.2		160.2		0		0		1		0		0		160.2		672.84
1033		697		700		0.00192		0.06762		-14.789		0		169.8		169.8		169.8		1		0		1		0		0		169.8		713.16
1034		697		701		0.00316		0.01469		-68.074		0.00597		266.3		266.3		266.3		0		0		1		0		0		266.3		1118.46
1035		824		697		0.00116		0.00693		-144.3		0.04828		275		275		275		0		0		1		0		0		275		2581.5
1036		698		700		0.00464		0.10733		-9.317		0		112.3		112.3		112.3		1		0		1		0		0		112.3		471.66
1037		698		714		0.00603		0.01536		-65.104		0.00059		112.1		112.1		112.1		0		0		1		0		0		112.1		470.82
1038		699		700		0		0.01		-100		0		150		150		150		1		0		1		0		0		150		630
1039		702		701		0.00137		0.0434		-23.041		0		174.9		174.9		174.9		1		0		1		0		0		174.9		734.58
1040		708		702		0.00978		0.0245		-40.816		0.0016		118.2		118.2		118.2		0		0		1		0		0		118.2		496.44
1041		704		703		0.00227		0.05352		-18.685		0		314.4		314.4		314.4		1		0		1		0		0		314.4		1320.48
1042		704		778		0.00459		0.01465		-68.259		0.0032		122.9		122.9		122.9		0		0		1		0		0		122.9		516.18
1043		705		714		0.00897		0.02379		-42.034		0.00136		118.4		118.4		118.4		0		0		1		0		0		118.4		497.28
1044		849		708		0.00828		0.01975		-50.633		0.00114		106.6		106.6		106.6		0		0		1		0		0		106.6		447.72
1045		709		713		0.01167		0.02372		-42.159		0.00151		130.4		130.4		130.4		0		0		1		0		0		130.4		547.68
1046		711		710		0.00226		0.05541		-18.047		0		163.2		163.2		163.2		1		0		1		0		0		163.2		685.44
1047		710		793		0.00185		0.0103		-97.087		0.00348		300		300		300		0		0		1		0		0		300		1260
1048		713		712		0.00215		0.06757		-14.799		0		194.1		194.1		194.1		1		0		1		0		0		194.1		815.22
1049		1002		712		0.00243		0.01164		-85.911		0.00491		253.6		253.6		253.6		0		0		1		0		0		253.6		1678.82
1050		724		715		0.02673		0.05414		-18.471		0.0094		135.2		135.2		135.2		0		0		1		0		0		135.2		1532.4
1051		716		717		0.02065		0.06297		-15.881		0.00367		108.4		108.4		108.4		0		0		1		0		0		108.4		1494.7
1052		721		716		0.03315		0.05877		-17.015		0.00212		105.4		105.4		105.4		0		0		1		0		0		105.4		442.68
1053		723		717		0.03458		0.08208		-12.183		0.0051		119.6		119.6		119.6		0		0		1		0		0		119.6		502.32
1054		717		726		0.011		0.02989		-33.456		0.001		112		112		112		0		0		1		0		0		112		470.4
1055		720		718		0.04209		0.10034		-9.966		0.00447		103.3		103.3		103.3		0		0		1		0		0		103.3		1477.89
1056		718		722		0.03648		0.10331		-9.68		0.00422		90.1		90.1		90.1		0		0		1		0		0		90.1		378.42
1057		718		723		0.02281		0.04638		-21.561		0.00467		112.6		112.6		112.6		0		0		1		0		0		112.6		472.92
1058		720		719		0.00088		0.02585		-38.685		0		161.4		161.4		161.4		1		0		1		0		0		161.4		677.88
1059		725		719		0.01086		0.06099		-16.396		0.00967		262.7		262.7		262.7		0		0		1		0		0		262.7		1687.21
1060		719		1134		0.0069		0.04141		-24.149		0.03343		314.2		314.2		314.2		0		0		1		0		0		628.4		61473.79
1061		1142		719		0.00431		0.02852		-35.063		0.01804		271.1		271.1		271.1		0		0		1		0		0		271.1		1138.62
1062		719		1384		0.01712		0.10938		-9.142		0.03756		273.7		273.7		273.7		0		0		1		0		0		273.7		2895.36
1063		1127		720		0.02685		0.07938		-12.598		0.00172		146.5		146.5		146.5		0		0		1		0		0		146.5		615.3
1064		722		726		0.01055		0.02391		-41.824		0.00101		70		70		70		0		0		1		0		0		70		294
1065		725		728		0.00258		0.07311		-13.678		0		168.5		168.5		168.5		1		0		1		0		0		168.5		707.7
1066		726		728		0.00708		0.15596		-6.412		0		111.2		111.2		111.2		1		0		1		0		0		111.2		467.04
1067		727		728		0		0.01		-100		0		125		125		125		1		0		1		0		0		125		525
1068		730		729		0.00107		0.02933		-34.095		0		155.1		155.1		155.1		1		0		1		0		0		155.1		651.42
1069		735		729		0.00682		0.03348		-29.869		0.00923		280.3		280.3		280.3		0		0		1		0		0		280.3		1622.17
1070		737		729		0.0026		0.01685		-59.347		0.00966		287.2		287.2		287.2		0		0		1		0		0		287.2		1206.24
1071		729		937		0.00342		0.02447		-40.866		0.04557		312.5		312.5		312.5		0		0		1		0		0		312.5		2665.75
1072		729		1139		0.00567		0.03564		-28.058		0.01342		291.6		291.6		291.6		0		0		1		0		0		291.6		2132.33
1073		729		1258		0.00839		0.05075		-19.704		0.01834		299.2		299.2		299.2		0		0		1		0		0		299.2		2005.61
1074		730		734		0.0368		0.10864		-9.205		0.00559		111.7		111.7		111.7		0		0		1		0		0		111.7		1453.79
1075		739		731		0.01344		0.03125		-32		0.01773		131.6		131.6		131.6		0		0		1		0		0		131.6		1698.8
1076		731		1140		0.01848		0.04504		-22.202		0.0016		104.7		104.7		104.7		0		0		1		0		0		104.7		439.74
1077		734		732		0.02268		0.06473		-15.449		0.00177		107.7		107.7		107.7		0		0		1		0		0		107.7		452.34
1078		732		740		0.01279		0.03229		-30.969		0.00061		116.3		116.3		116.3		0		0		1		0		0		116.3		488.46
1079		740		733		0.02114		0.05829		-17.156		0.00127		119		119		119		0		0		1		0		0		119		1610.32
1080		733		950		0.01634		0.04437		-22.538		0.00207		106.3		106.3		106.3		0		0		1		0		0		106.3		446.46
1081		736		735		0.00154		0.05009		-19.964		0		184.9		184.9		184.9		1		0		1		0		0		184.9		776.58
1082		947		735		0.00536		0.02222		-45.005		0.011		257		257		257		0		0		1		0		0		257		1921.2
1083		738		737		0.00193		0.06737		-14.843		0		157.7		157.7		157.7		1		0		1		0		0		157.7		662.34
1084		737		1258		0.00734		0.03586		-27.886		0.01582		302.1		302.1		302.1		0		0		1		0		0		302.1		2012.04
1085		738		741		0.01706		0.04804		-20.816		0.00263		124.5		124.5		124.5		0		0		1		0		0		124.5		1466.57
1086		741		740		0.01983		0.04621		-21.64		0.00433		117.6		117.6		117.6		0		0		1		0		0		117.6		493.92
1087		743		742		0.00037		0.02055		-48.662		0		650		650		650		1		0		1		0		0		1300		2989.66
1088		1066		742		0.00036		0.00435		-229.885		0.08849		1200.8		1200.8		1200.8		0		0		1		0		0		1200.8		3980.63
1089		742		1268		0.00073		0.00835		-119.76		0.17919		1222.7		1222.7		1222.7		0		0		1		0		0		1222.7		5714.95
1090		742		1309		0.00105		0.01125		-88.889		0.16624		1133.3		1133.3		1133.3		0		0		1		0		0		1133.3		6251.92
1091		1322		742		0.00072		0.00954		-104.822		0.30153		1147.2		1147.2		1147.2		0		0		1		0		0		1147.2		5602.16
1092		744		743		0.00173		0.05029		-19.885		0		314		314		314		1		0		1		0		0		314		1318.8
1093		743		753		0.00456		0.0253		-39.526		0.00867		307.2		307.2		307.2		0		0		1		0		0		307.2		1702.47
1094		757		743		0.00556		0.02074		-48.216		0.00831		292.7		292.7		292.7		0		0		1		0		0		292.7		1685.46
1095		743		1071		0.00231		0.01249		-80.064		0.00797		307.9		307.9		307.9		0		0		1		0		0		307.9		1293.18
1096		744		760		0.00609		0.01502		-66.578		0.00031		159		159		159		0		0		1		0		0		159		667.8
1097		745		748		0.00333		0.08744		-11.436		0		168.1		168.1		168.1		1		0		1		0		0		168.1		706.02
1098		762		745		0.00203		0.01311		-76.278		0.00322		227.1		227.1		227.1		0		0		1		0		0		227.1		953.82
1099		746		748		0.00552		0.09818		-10.185		0		110.8		110.8		110.8		1		0		1		0		0		110.8		465.36
1100		746		751		0.00941		0.03125		-32		0.00428		112.6		112.6		112.6		0		0		1		0		0		112.6		1480.99
1101		747		748		0		0.01		-100		0		125		125		125		1		0		1		0		0		125		525
1102		763		749		0.00873		0.02006		-49.85		0.00222		133.6		133.6		133.6		0		0		1		0		0		133.6		561.12
1103		749		764		0.00717		0.01663		-60.132		0.00248		136.6		136.6		136.6		0		0		1		0		0		136.6		573.72
1104		751		750		0.00188		0.05827		-17.161		0		246.9		246.9		246.9		1		0		1		0		0		246.9		1036.98
1105		750		757		0.00241		0.01238		-80.775		0.00375		301.1		301.1		301.1		0		0		1		0		0		301.1		1713.27
1106		750		866		0.00317		0.01708		-58.548		0.01277		316.3		316.3		316.3		0		0		1		0		0		316.3		1858.59
1107		765		751		0.02354		0.06097		-16.402		0.00157		115.7		115.7		115.7		0		0		1		0		0		115.7		485.94
1108		752		761		0.02231		0.0463		-21.598		0.00153		89.7		89.7		89.7		0		0		1		0		0		89.7		376.74
1109		765		752		0.02745		0.07636		-13.096		0.00196		101.7		101.7		101.7		0		0		1		0		0		101.7		427.14
1110		872		752		0.05418		0.16911		-5.913		0.00315		102.4		102.4		102.4		0		0		1		0		0		102.4		1509.4
1111		754		753		0.00184		0.05541		-18.047		0		211.9		211.9		211.9		1		0		1		0		0		211.9		889.98
1112		753		757		0.00362		0.02099		-47.642		0.0093		271.3		271.3		271.3		0		0		1		0		0		271.3		1139.46
1113		753		762		0.00242		0.01251		-79.936		0.00408		275		275		275		0		0		1		0		0		275		1155
1114		753		1071		0.00675		0.02761		-36.219		0.00849		271.5		271.5		271.5		0		0		1		0		0		271.5		1660.6
1115		759		754		0.00825		0.02319		-43.122		0.00163		107.3		107.3		107.3		0		0		1		0		0		107.3		450.66
1116		754		764		0.00206		0.00584		-171.233		0.00461		154		154		154		0		0		1		0		0		154		646.8
1117		755		756		0.01493		0.03405		-29.369		0.00125		124.5		124.5		124.5		0		0		1		0		0		124.5		522.9
1118		758		755		0.00737		0.01815		-55.096		0.00131		129.3		129.3		129.3		0		0		1		0		0		129.3		543.06
1119		758		756		0.01321		0.0334		-29.94		0.00238		109.6		109.6		109.6		0		0		1		0		0		109.6		460.32
1120		867		756		0.01893		0.04212		-23.742		0.00135		149.6		149.6		149.6		0		0		1		0		0		149.6		1703.85
1121		758		757		0.00127		0.04327		-23.111		0		230.7		230.7		230.7		1		0		1		0		0		230.7		968.94
1122		759		758		0.02309		0.06302		-15.868		0.00136		127.9		127.9		127.9		0		0		1		0		0		127.9		537.18
1123		761		763		0.01705		0.04374		-22.862		0.00329		97.3		97.3		97.3		0		0		1		0		0		97.3		1462.13
1124		763		762		0.00136		0.04167		-23.998		0		219.7		219.7		219.7		1		0		1		0		0		219.7		922.74
1125		871		765		0.03033		0.08931		-11.197		0.00184		91.7		91.7		91.7		0		0		1		0		0		91.7		1491.93
1126		766		768		0.07728		0.15641		-6.393		0.00437		130.6		130.6		130.6		0		0		1		0		0		130.6		2066.72
1127		766		1026		0.02498		0.07262		-13.77		0.0075		112.2		112.2		112.2		0		0		1		0		0		112.2		471.24
1128		1126		766		0.04386		0.1053		-9.497		0.00682		88.2		88.2		88.2		0		0		1		0		0		88.2		370.44
1129		768		767		0.00161		0.05151		-19.414		0		122.6		122.6		122.6		1		0		1		0		0		122.6		514.92
1130		897		767		0.00532		0.03173		-31.516		0.04554		251.6		251.6		251.6		0		0		1		0		0		251.6		1616.85
1131		794		769		0.00317		0.00648		-154.321		0.00036		126.2		126.2		126.2		0		0		1		0		0		126.2		530.04
1132		795		769		0.0055		0.01416		-70.621		0.00039		118.6		118.6		118.6		0		0		1		0		0		118.6		498.12
1133		770		780		0.00866		0.02303		-43.422		0.00517		131		131		131		0		0		1		0		0		131		1564.81
1134		770		791		0.00496		0.01206		-82.919		0.00028		127.3		127.3		127.3		0		0		1		0		0		127.3		534.66
1135		770		798		0.01639		0.04262		-23.463		0.00158		119.4		119.4		119.4		0		0		1		0		0		119.4		501.48
1136		771		777		0.00606		0.01749		-57.176		0.0009		111.2		111.2		111.2		0		0		1		0		0		111.2		467.04
1137		1376		771		0.00267		0.00754		-132.626		0.00206		132.8		132.8		132.8		0		0		1		0		0		132.8		557.76
1138		772		775		0.00132		0.03611		-27.693		0		167.7		167.7		167.7		1		0		1		0		0		167.7		704.34
1139		772		793		0.001		0.00485		-206.186		0.02169		299.9		299.9		299.9		0		0		1		0		0		299.9		1259.58
1140		773		775		0.00838		0.14736		-6.786		0		106.7		106.7		106.7		1		0		1		0		0		106.7		448.14
1141		773		785		0.00984		0.02426		-41.22		0.00562		111.6		111.6		111.6		0		0		1		0		0		111.6		468.72
1142		773		888		0.01333		0.03143		-31.817		0.0117		132.3		132.3		132.3		0		0		1		0		0		132.3		13204.36
1143		774		775		0		0.01		-100		0		150		150		150		1		0		1		0		0		150		630
1144		776		782		0.01964		0.0464		-21.552		0.00381		134.9		134.9		134.9		0		0		1		0		0		134.9		1623.25
1145		776		786		0.028		0.07196		-13.897		0.00509		101.9		101.9		101.9		0		0		1		0		0		101.9		1515.37
1146		791		776		0.00587		0.01571		-63.654		0.00163		200		200		200		0		0		1		0		0		200		840
1147		1254		777		0.00631		0.01497		-66.8		0.00044		132.6		132.6		132.6		0		0		1		0		0		132.6		556.92
1148		798		778		0.00951		0.02084		-47.985		0.00076		128.9		128.9		128.9		0		0		1		0		0		128.9		541.38
1149		800		778		0.01049		0.03073		-32.541		0.0004		129.6		129.6		129.6		0		0		1		0		0		129.6		1562.43
1150		786		779		0.00689		0.01889		-52.938		0.00046		127		127		127		0		0		1		0		0		127		533.4
1151		787		779		0.00531		0.01183		-84.531		0.00165		118.6		118.6		118.6		0		0		1		0		0		118.6		498.12
1152		780		802		0.0081		0.01579		-63.331		0.00137		147.5		147.5		147.5		0		0		1		0		0		147.5		1592.85
1153		782		781		0.0018		0.04993		-20.028		0		284		284		284		1		0		1		0		0		284		1192.8
1154		801		781		0.00245		0.01286		-77.76		0.006		311.6		311.6		311.6		0		0		1		0		0		311.6		1991.35
1155		781		1378		0.00218		0.00944		-105.932		0.02121		335.7		335.7		335.7		0		0		0		0		0		671.4		3345.37
1156		783		782		0.00941		0.01427		-70.077		0.00199		121.5		121.5		121.5		0		0		1		0		0		121.5		510.3
1157		785		782		0.00865		0.02707		-36.941		0.00086		104.7		104.7		104.7		0		0		1		0		0		104.7		1560.34
1158		890		783		0.01543		0.04113		-24.313		0.00149		105.1		105.1		105.1		0		0		1		0		0		105.1		1500.97
1159		784		792		0.03689		0.06153		-16.252		0.00349		143.9		143.9		143.9		0		0		1		0		0		143.9		604.38
1160		784		795		0.0253		0.07607		-13.146		0.00266		131.5		131.5		131.5		0		0		1		0		0		131.5		552.3
1161		784		804		0.01157		0.02765		-36.166		0.00124		144.5		144.5		144.5		0		0		1		0		0		144.5		606.9
1162		784		878		0.01182		0.02593		-38.565		0.0067		147.8		147.8		147.8		0		0		1		0		0		147.8		1768.93
1163		785		804		0.01091		0.03086		-32.404		0.00353		89.7		89.7		89.7		0		0		1		0		0		89.7		376.74
1164		1276		786		0.00423		0.01027		-97.371		0.00076		132.4		132.4		132.4		0		0		1		0		0		132.4		556.08
1165		789		788		0.00182		0.05375		-18.605		0		251.2		251.2		251.2		1		0		1		0		0		251.2		1055.04
1166		788		793		0.00055		0.00412		-242.718		0.00874		354.4		354.4		354.4		0		0		1		0		0		708.8		2850.87
1167		801		788		0.0015		0.00984		-101.626		0.0039		287		287		287		0		0		1		0		0		287		1205.4
1168		788		1378		0.00298		0.01444		-69.252		0.03327		360.4		360.4		360.4		0		0		1		0		0		720.8		3909.15
1169		789		798		0.01055		0.02624		-38.11		0.0012		136.5		136.5		136.5		0		0		1		0		0		136.5		573.3
1170		791		790		0.00224		0.07071		-14.142		0		196.4		196.4		196.4		1		0		1		0		0		196.4		824.88
1171		793		790		0.0011		0.00684		-146.199		0.00453		256.9		256.9		256.9		0		0		1		0		0		256.9		1078.98
1172		792		794		0.00028		0.00074		-1351.351		0.0003		124.1		124.1		124.1		0		0		1		0		0		124.1		521.22
1173		794		793		0.00147		0.04315		-23.175		0		322		322		322		1		0		1		0		0		322		1352.4
1174		797		796		0.00169		0.05285		-18.921		0		267.3		267.3		267.3		1		0		1		0		0		267.3		1122.66
1175		1112		796		0.00153		0.00943		-106.045		0.0037		266		266		266		0		0		1		0		0		266		1117.2
